sale_year,sale_month,sale_quarter,make,body_type,state,units_sold,total_revenue,avg_selling_price,total_profit,avg_margin_pct
2014,12,4,Bmw,HATCHBACK,OH,8,320500.0,40062.5,-12400.0,-4.2
2014,12,4,Ford,SUV,CA,311,3398812.0,10928.66,-71888.0,-10.72
2014,12,4,Bmw,COUPE,OH,26,1101500.0,42365.38,21850.0,1.28
2014,12,4,Bmw,COUPE,HI,1,24000.0,24000.0,1200.0,5.0
2014,12,4,Bmw,,NC,1,35900.0,35900.0,300.0,0.84
2014,12,4,Audi,,NJ,1,24300.0,24300.0,-3300.0,-13.58
2014,12,4,Audi,SUV,OR,1,30500.0,30500.0,-2700.0,-8.85
2014,12,4,Land Rover,SUV,CO,1,22100.0,22100.0,-1600.0,-7.24
2014,12,4,Ford,SUV,MD,45,345700.0,7682.22,-57475.0,-28.09
2014,12,4,Ford,MINIVAN,OR,1,14400.0,14400.0,2600.0,18.06
2014,12,4,Kia,MINIVAN,CO,1,10100.0,10100.0,100.0,0.99
2014,12,4,Kia,WAGON,LA,1,8400.0,8400.0,-725.0,-8.63
2014,12,4,Kia,KOUP,NV,1,6300.0,6300.0,-2725.0,-43.25
2014,12,4,Ford,SUV,NE,33,303300.0,9190.91,-27625.0,-38.09
2014,12,4,Kia,SEDAN,LA,4,34900.0,8725.0,-3850.0,-20.13
2014,12,4,Kia,HATCHBACK,FL,6,60300.0,10050.0,1875.0,2.28
2014,12,4,Ford,SUV,MI,186,2899950.0,15591.13,-26700.0,-4.64
2014,12,4,Kia,HATCHBACK,PA,2,17200.0,8600.0,-4900.0,-28.49
2014,12,4,Kia,HATCHBACK,NC,3,26300.0,8766.67,2200.0,8.79
2014,12,4,Kia,HATCHBACK,TX,2,16400.0,8200.0,-1425.0,-9.05
2014,12,4,Hyundai,HATCHBACK,PR,2,30600.0,15300.0,4600.0,15.15
2014,12,4,Hyundai,HATCHBACK,MN,3,28500.0,9500.0,-3800.0,-14.69
2014,12,4,Hyundai,HATCHBACK,OH,11,127100.0,11554.55,-3225.0,-6.21
2014,12,4,Scion,WAGON,OR,1,10800.0,10800.0,-950.0,-8.8
2014,12,4,Ford,SUV,AZ,43,469650.0,10922.09,-15550.0,-5.32
2014,12,4,Ford,SUV,VA,80,613000.0,7662.5,-103650.0,-33.07
2014,12,4,Scion,WAGON,MO,1,12600.0,12600.0,-600.0,-4.76
2014,12,4,Ford,SUV,TN,112,2051750.0,18319.2,-37000.0,-4.87
2014,12,4,Scion,HATCHBACK,PA,2,27200.0,13600.0,650.0,2.47
2014,12,4,Scion,HATCHBACK,MN,4,42300.0,10575.0,-7400.0,-25.21
2014,12,4,Scion,HATCHBACK,WI,2,22600.0,11300.0,-1300.0,-5.78
2014,12,4,Scion,HATCHBACK,CO,1,13700.0,13700.0,600.0,4.38
2014,12,4,Scion,HATCHBACK,NJ,3,34900.0,11633.33,-3700.0,-11.48
2014,12,4,Ford,,TN,5,16300.0,3260.0,675.0,-0.56
2014,12,4,,,FL,8,22850.0,2856.25,-2450.0,-55.38
2014,12,4,Ford,SUV,OH,73,756676.0,10365.42,-48049.0,-47.04
2014,12,4,Lexus,SUV,OR,1,37500.0,37500.0,3700.0,9.87
2014,12,4,Ford,,TX,31,163150.0,5262.9,5875.0,-14.19
2014,12,4,Lexus,HATCHBACK,GA,2,44700.0,22350.0,1500.0,3.28
2014,12,4,Ford,,WA,6,23200.0,3866.67,4825.0,-32.73
2014,12,4,Ford,SUV,NV,63,682700.0,10836.51,-4750.0,-14.36
2014,12,4,Lexus,HATCHBACK,WA,1,19200.0,19200.0,1650.0,8.59
2014,12,4,Lexus,HATCHBACK,AZ,1,22800.0,22800.0,600.0,2.63
2014,12,4,Lexus,HATCHBACK,MO,1,22100.0,22100.0,700.0,3.17
2014,12,4,Lexus,HATCHBACK,FL,10,207900.0,20790.0,-5950.0,-2.89
2014,12,4,Lexus,HATCHBACK,NE,1,21100.0,21100.0,100.0,0.47
2014,12,4,Lexus,HATCHBACK,WI,3,56000.0,18666.67,-3550.0,-6.4
2014,12,4,Lexus,HATCHBACK,OH,2,40400.0,20200.0,-300.0,-0.74
2014,12,4,Lexus,CONVERTIBLE,GA,2,53400.0,26700.0,-3000.0,-5.0
2014,12,4,Suzuki,,PR,1,8000.0,8000.0,25.0,0.31
2014,12,4,Nissan,WAGON,PR,1,10000.0,10000.0,-1550.0,-15.5
2014,12,4,Nissan,HATCHBACK,MN,1,16900.0,16900.0,300.0,1.78
2014,12,4,Nissan,MINIVAN,LA,1,11300.0,11300.0,450.0,3.98
2014,12,4,Ford,,FL,28,63050.0,2251.79,-3800.0,-32.55
2014,12,4,Infiniti,G COUPE,CO,1,25800.0,25800.0,-400.0,-1.55
2014,12,4,Ford,,VA,8,25375.0,3171.88,-3125.0,-28.08
2014,12,4,Infiniti,G SEDAN,VA,1,18600.0,18600.0,-3200.0,-17.2
2014,12,4,Mazda,HATCHBACK,NC,3,33600.0,11200.0,-1850.0,-4.09
2014,12,4,Mazda,HATCHBACK,LA,1,2200.0,2200.0,-4675.0,-212.5
2014,12,4,Mazda,HATCHBACK,IN,1,8200.0,8200.0,450.0,5.49
2014,12,4,Mazda,MINIVAN,FL,5,63800.0,12760.0,0.0,-0.55
2014,12,4,Mazda,MINIVAN,VA,2,7200.0,3600.0,-11950.0,-289.15
2014,12,4,Mazda,MINIVAN,PR,1,11000.0,11000.0,1525.0,13.86
2014,12,4,Mazda,MINIVAN,PA,5,74700.0,14940.0,2100.0,2.87
2014,12,4,Mazda,MINIVAN,AZ,3,31600.0,10533.33,425.0,-0.13
2014,12,4,,,TX,4,7000.0,1750.0,-6675.0,-131.71
2014,12,4,Mazda,HATCHBACK,NY,1,11600.0,11600.0,-500.0,-4.31
2014,12,4,Ford,,LA,6,35900.0,5983.33,7025.0,0.19
2014,12,4,Mazda,HATCHBACK,TN,1,12100.0,12100.0,450.0,3.72
2014,12,4,Mazda,HATCHBACK,GA,1,15000.0,15000.0,-900.0,-6.0
2014,12,4,Acura,TSX SPORT WAGON,FL,1,17900.0,17900.0,-1600.0,-8.94
2014,12,4,Acura,TSX SPORT WAGON,NV,1,19800.0,19800.0,650.0,3.28
2014,12,4,Subaru,HATCHBACK,WI,1,13500.0,13500.0,-1000.0,-7.41
2014,12,4,Toyota,DOUBLE CAB,NY,2,44400.0,22200.0,-2950.0,-7.34
2014,12,4,Toyota,ACCESS CAB,GA,1,17600.0,17600.0,-600.0,-3.41
2014,12,4,Toyota,DOUBLE CAB,MN,2,38500.0,19250.0,-6150.0,-25.83
2014,12,4,Ford Truck,,OH,1,350.0,350.0,-250.0,-71.43
2014,12,4,Toyota,DOUBLE CAB,PR,4,85800.0,21450.0,-9200.0,-15.24
2014,12,4,Toyota,CREWMAX CAB,CO,1,31700.0,31700.0,-900.0,-2.84
2014,12,4,Toyota,DOUBLE CAB,MI,1,28500.0,28500.0,-700.0,-2.46
2014,12,4,Toyota,MINIVAN,IN,2,39900.0,19950.0,3500.0,2.25
2014,12,4,Chrysler,MINIVAN,ON,3,77100.0,25700.0,-300.0,-0.39
2014,12,4,Acura,SUV,HI,2,38750.0,19375.0,-2550.0,-6.74
2014,12,4,Buick,SUV,VA,3,57300.0,19100.0,250.0,0.43
2014,12,4,Dodge,MINIVAN,SC,1,9900.0,9900.0,-5250.0,-53.03
2014,12,4,Toyota,WAGON,MA,2,33400.0,16700.0,350.0,0.11
2014,12,4,Ford,REGULAR CAB,CA,25,132750.0,5310.0,-8400.0,-26.69
2014,12,4,Subaru,WAGON,MO,1,12300.0,12300.0,-2700.0,-21.95
2014,12,4,Subaru,WAGON,IN,2,30500.0,15250.0,-2850.0,-10.5
2014,12,4,Subaru,SEDAN,PR,1,13200.0,13200.0,-2850.0,-21.59
2014,12,4,Subaru,SEDAN,NC,1,11900.0,11900.0,-200.0,-1.68
2014,12,4,Ford,WAGON,QC,1,33000.0,33000.0,-8700.0,-26.36
2014,12,4,Mercedes-Benz,SUV,UT,3,77300.0,25766.67,-3900.0,-5.04
2014,12,4,Mitsubishi,,LA,1,6900.0,6900.0,-975.0,-14.13
2014,12,4,Mitsubishi,,WI,1,8000.0,8000.0,-175.0,-2.19
2014,12,4,Ford,EXTENDED CAB,OH,3,1200.0,400.0,-3675.0,-292.64
2014,12,4,Mitsubishi,,MO,1,8900.0,8900.0,750.0,8.43
2014,12,4,Mitsubishi,,WA,1,8000.0,8000.0,-125.0,-1.56
2014,12,4,Mitsubishi,,AZ,7,59500.0,8500.0,2625.0,4.11
2014,12,4,Ford,EXTENDED CAB,CA,6,9600.0,1600.0,-125.0,-4.78
2014,12,4,Volkswagen,SEDAN,LA,5,50101.0,10020.2,-2199.0,-3.92
2014,12,4,Toyota,DOUBLE CAB,WA,1,28000.0,28000.0,2000.0,7.14
2014,12,4,Toyota,DOUBLE CAB,TN,3,80500.0,26833.33,-2000.0,-2.54
2014,12,4,Ford,EXTENDED CAB,GA,2,3700.0,1850.0,700.0,18.27
2014,12,4,Nissan,HATCHBACK,PR,1,7500.0,7500.0,-1800.0,-24.0
2014,12,4,Nissan,HATCHBACK,MI,1,5200.0,5200.0,-2950.0,-56.73
2014,12,4,Ford,EXTENDED CAB,NV,2,2475.0,1237.5,-200.0,-32.21
2014,12,4,Nissan,HATCHBACK,WI,2,16300.0,8150.0,-2250.0,-15.06
2014,12,4,Nissan,SEDAN,OK,1,8000.0,8000.0,-900.0,-11.25
2014,12,4,Chevrolet,CONVERTIBLE,MD,1,18000.0,18000.0,-14100.0,-78.33
2014,12,4,Cadillac,SUV,UT,2,35000.0,17500.0,-3100.0,-8.94
2014,12,4,Gmc,CREW CAB,AB,1,18500.0,18500.0,-3700.0,-20.0
2014,12,4,Ford,,OH,8,55150.0,6893.75,-3425.0,-39.52
2014,12,4,Gmc,CREW CAB,OR,1,27250.0,27250.0,1950.0,7.16
2014,12,4,Ford,REGULAR CAB,NE,8,19500.0,2437.5,-7275.0,-77.14
2014,12,4,Lincoln,WAGON,TN,1,30900.0,30900.0,800.0,2.59
2014,12,4,Ram,REGULAR CAB,IN,1,9000.0,9000.0,-3350.0,-37.22
2014,12,4,Ram,REGULAR CAB,NV,1,18000.0,18000.0,2800.0,15.56
2014,12,4,Ram,REGULAR CAB,NC,1,13800.0,13800.0,-2150.0,-15.58
2014,12,4,Ram,REGULAR CAB,GA,1,16800.0,16800.0,1900.0,11.31
2014,12,4,Ram,REGULAR CAB,CA,2,32250.0,16125.0,650.0,-3.36
2014,12,4,Ram,CREW CAB,TN,3,115750.0,38583.33,2950.0,2.61
2014,12,4,Ram,CREW CAB,MO,3,79900.0,26633.33,-6500.0,-24.54
2014,12,4,Dodge,,QC,3,58300.0,19433.33,-850.0,-2.95
2014,12,4,Fiat,HATCHBACK,NV,5,46900.0,9380.0,-1850.0,-16.2
2014,12,4,Fiat,CONVERTIBLE,FL,1,8800.0,8800.0,-1100.0,-12.5
2014,12,4,Fiat,CONVERTIBLE,CA,1,10000.0,10000.0,1275.0,12.75
2014,12,4,Fiat,CONVERTIBLE,GA,1,8200.0,8200.0,-100.0,-1.22
2014,12,4,Fiat,HATCHBACK,ON,1,7700.0,7700.0,325.0,4.22
2014,12,4,Fiat,HATCHBACK,QC,2,14000.0,7000.0,-250.0,-1.83
2014,12,4,Ford,EXTENDED CAB,MN,4,6850.0,1712.5,-1250.0,-25.12
2014,12,4,Fiat,HATCHBACK,CO,2,14500.0,7250.0,-2525.0,-18.77
2014,12,4,Fiat,HATCHBACK,PA,3,27000.0,9000.0,150.0,0.32
2014,12,4,Fiat,HATCHBACK,MI,1,9500.0,9500.0,950.0,10.0
2014,12,4,Fiat,HATCHBACK,NC,1,6500.0,6500.0,100.0,1.54
2014,12,4,Ford,EXTENDED CAB,TX,3,6100.0,2033.33,-1175.0,-39.29
2014,12,4,Fiat,HATCHBACK,GA,1,5900.0,5900.0,-1400.0,-23.73
2014,12,4,Fiat,HATCHBACK,FL,4,34900.0,8725.0,-1100.0,-3.48
2014,12,4,Fiat,HATCHBACK,IL,2,16300.0,8150.0,-125.0,-0.63
2014,12,4,Ford,EXTENDED CAB,NY,1,350.0,350.0,-1850.0,-528.57
2014,12,4,Fiat,HATCHBACK,CA,2,12600.0,6300.0,-1625.0,-15.01
2014,12,4,Fiat,HATCHBACK,TX,4,30400.0,7600.0,-2500.0,-8.11
2014,12,4,Lincoln,WAGON,FL,1,23800.0,23800.0,100.0,0.42
2014,12,4,Acura,SUV,NE,1,19000.0,19000.0,-2600.0,-13.68
2014,12,4,Acura,SUV,OR,1,28600.0,28600.0,2100.0,7.34
2014,12,4,Acura,HATCHBACK,NV,1,27750.0,27750.0,-350.0,-1.26
2014,12,4,Gmc,SUV,OR,1,16500.0,16500.0,300.0,1.82
2014,12,4,Gmc,SUV,OK,1,9800.0,9800.0,-5300.0,-54.08
2014,12,4,Chevrolet,CONVERTIBLE,TX,4,105100.0,26275.0,-3100.0,-6.44
2014,12,4,Chevrolet,COUPE,HI,1,14250.0,14250.0,200.0,1.4
2014,12,4,Ford,WAGON,LA,2,35101.0,17550.5,-2399.0,-6.69
2014,12,4,Lincoln,WAGON,TX,1,26600.0,26600.0,800.0,3.01
2014,12,4,Lincoln,,MO,2,59500.0,29750.0,-200.0,-0.34
2014,12,4,Volkswagen,MINIVAN,TX,2,35200.0,17600.0,3050.0,8.36
2014,12,4,Dodge,MINIVAN,WA,6,76500.0,12750.0,1225.0,1.06
2014,12,4,Ford,VAN,FL,23,274850.0,11950.0,4875.0,3.5
2014,12,4,Ram,MINIVAN,WI,1,10100.0,10100.0,50.0,0.5
2014,12,4,Ford,,WI,5,17225.0,3445.0,-3125.0,-98.71
2014,12,4,Ram,MINIVAN,TX,2,16900.0,8450.0,-1000.0,-6.17
2014,12,4,Ford,,NE,7,35200.0,5028.57,1900.0,3.37
2014,12,4,Dodge,COUPE,MI,3,79400.0,26466.67,-3500.0,-4.9
2014,12,4,Ford,REGULAR CAB,TN,6,39000.0,6500.0,-3100.0,-7.01
2014,12,4,Ford,REGULAR CAB,VA,5,17300.0,3460.0,25.0,-5.41
2014,12,4,Dodge,COUPE,OR,1,12000.0,12000.0,-2350.0,-19.58
2014,12,4,Nissan,VAN,TN,2,27500.0,13750.0,1500.0,3.68
2014,12,4,Nissan,VAN,CA,2,24500.0,12250.0,125.0,1.61
2014,12,4,Nissan,KING CAB,MO,1,20000.0,20000.0,1750.0,8.75
2014,12,4,Nissan,KING CAB,IL,1,16800.0,16800.0,1550.0,9.23
2014,12,4,Ford,,MI,7,13300.0,1900.0,-5850.0,-81.62
2014,12,4,Nissan,COUPE,CO,3,55100.0,18366.67,-4600.0,-10.51
2014,12,4,Nissan,COUPE,NV,5,140900.0,28180.0,-3400.0,-2.1
2014,12,4,Lincoln,,IN,1,17600.0,17600.0,-12600.0,-71.59
2014,12,4,Ram,REGULAR CAB,MO,1,17500.0,17500.0,-1350.0,-7.71
2014,12,4,Dodge,EXTENDED CAB,MN,1,625.0,625.0,-950.0,-152.0
2014,12,4,Cadillac,CTS-V COUPE,PA,1,44750.0,44750.0,650.0,1.45
2014,12,4,Cadillac,CTS COUPE,TN,1,28100.0,28100.0,2200.0,7.83
2014,12,4,Cadillac,CTS COUPE,FL,1,20700.0,20700.0,-700.0,-3.38
2014,12,4,Buick,SEDAN,LA,1,14700.0,14700.0,-1050.0,-7.14
2014,12,4,Chevrolet,HATCHBACK,OR,1,15500.0,15500.0,1350.0,8.71
2014,12,4,Chevrolet,HATCHBACK,MA,3,39800.0,13266.67,-950.0,-2.43
2014,12,4,Chevrolet,HATCHBACK,WA,3,33200.0,11066.67,450.0,2.21
2014,12,4,Ram,REGULAR CAB,OH,1,21000.0,21000.0,700.0,3.33
2014,12,4,Ford,REGULAR CAB,TX,25,155900.0,6236.0,-32175.0,-78.74
2014,12,4,Chevrolet,HATCHBACK,HI,1,6800.0,6800.0,-1775.0,-26.1
2014,12,4,Chevrolet,HATCHBACK,CO,3,36900.0,12300.0,2800.0,7.37
2014,12,4,Ford,E-SERIES VAN,MI,5,93900.0,18780.0,3800.0,3.75
2014,12,4,Ford,E-SERIES VAN,UT,1,16500.0,16500.0,-750.0,-4.55
2014,12,4,Ford,E-SERIES VAN,NV,1,16500.0,16500.0,100.0,0.61
2014,12,4,Ford,E-SERIES VAN,AZ,7,112900.0,16128.57,-8150.0,-7.8
2014,12,4,Ford,EXTENDED CAB,NC,4,6600.0,1650.0,75.0,-8.62
2014,12,4,Ford,E-SERIES VAN,MD,2,29800.0,14900.0,-800.0,-2.69
2014,12,4,Ford,E-SERIES VAN,TX,11,189900.0,17263.64,-9900.0,-6.41
2014,12,4,Ford,EXTENDED CAB,VA,1,3100.0,3100.0,0.0,0.0
2014,12,4,Ford,E-SERIES VAN,TN,5,89900.0,17980.0,-2700.0,-2.68
2014,12,4,Ford,E-SERIES VAN,FL,12,213550.0,17795.83,1600.0,0.34
2014,12,4,Ford,SUV,QC,3,63300.0,21100.0,200.0,0.01
2014,12,4,Ford,HATCHBACK,LA,2,18000.0,9000.0,-150.0,-0.84
2014,12,4,Ford,HATCHBACK,TN,18,198900.0,11050.0,-2000.0,-4.07
2014,12,4,Ram,PROMASTER CARGO VAN,IL,1,21400.0,21400.0,-1100.0,-5.14
2014,12,4,Ford,SEDAN,ON,2,16600.0,8300.0,1700.0,10.02
2014,12,4,Ram,CREW CAB,NY,1,28300.0,28300.0,-700.0,-2.47
2014,12,4,Ram,CREW CAB,VA,4,122500.0,30625.0,-7200.0,-6.49
2014,12,4,Ram,CREW CAB,OH,3,104200.0,34733.33,-3600.0,-2.75
2014,12,4,Ford,EXTENDED CAB,LA,2,4200.0,2100.0,-275.0,-9.54
2014,12,4,Ram,CREW CAB,MI,6,144800.0,24133.33,-13500.0,-10.56
2014,12,4,Ram,QUAD CAB,MD,6,151650.0,25275.0,-1650.0,-0.99
2014,12,4,Ram,QUAD CAB,OR,1,13300.0,13300.0,-3650.0,-27.44
2014,12,4,Ford,EXTENDED CAB,NE,3,5850.0,1950.0,275.0,-2.02
2014,12,4,Ram,QUAD CAB,TN,6,120900.0,20150.0,-3650.0,-3.51
2014,12,4,Ram,QUAD CAB,UT,1,17500.0,17500.0,-3300.0,-18.86
2014,12,4,Ram,QUAD CAB,QC,1,17200.0,17200.0,100.0,0.58
2014,12,4,Ram,CREW CAB,AZ,2,50300.0,25150.0,-1000.0,-2.26
2014,12,4,Ram,CREW CAB,CA,9,293750.0,32638.89,-1150.0,-0.61
2014,12,4,Chevrolet,SEDAN,PA,169,1618800.0,9578.7,-49050.0,-8.98
2014,12,4,Ram,CREW CAB,GA,5,114700.0,22940.0,-5700.0,-4.75
2014,12,4,Ram,CREW CAB,IN,4,91000.0,22750.0,-11400.0,-15.23
2014,12,4,Chevrolet,SEDAN,NC,115,788245.0,6854.3,2995.0,-4.8
2014,12,4,Ram,QUAD CAB,AZ,5,102600.0,20520.0,-3600.0,-5.77
2014,12,4,Chevrolet,SEDAN,NV,58,512550.0,8837.07,-17150.0,-17.74
2014,12,4,Chevrolet,SEDAN,CA,284,2158000.0,7598.59,-228775.0,-27.91
2014,12,4,Acura,SEDAN,HI,8,146750.0,18343.75,-6000.0,-4.06
2014,12,4,Volvo,CONVERTIBLE,CO,1,21750.0,21750.0,-950.0,-4.37
2014,12,4,Volvo,CONVERTIBLE,IL,1,21500.0,21500.0,-600.0,-2.79
2014,12,4,Saab,SEDAN,PR,1,11500.0,11500.0,300.0,2.61
2014,12,4,Volkswagen,SUV,LA,1,12400.0,12400.0,-2100.0,-16.94
2014,12,4,Chevrolet,SEDAN,WI,92,605175.0,6577.99,-34200.0,-27.45
2014,12,4,Porsche,SEDAN,FL,1,55000.0,55000.0,200.0,0.36
2014,12,4,Porsche,SEDAN,TX,3,173250.0,57750.0,-2250.0,-1.42
2014,12,4,Mini,CONVERTIBLE,PA,1,14100.0,14100.0,50.0,0.35
2014,12,4,Mini,WAGON,CO,1,17600.0,17600.0,-1100.0,-6.25
2014,12,4,Mini,WAGON,MO,2,29900.0,14950.0,-2800.0,-9.62
2014,12,4,Mini,WAGON,NE,1,14400.0,14400.0,-150.0,-1.04
2014,12,4,Mini,WAGON,ON,1,14200.0,14200.0,-1750.0,-12.32
2014,12,4,Mini,WAGON,AZ,1,13500.0,13500.0,-200.0,-1.48
2014,12,4,Mini,WAGON,PA,2,34950.0,17475.0,250.0,-0.17
2014,12,4,Mini,WAGON,TX,3,48900.0,16300.0,-2800.0,-6.15
2014,12,4,Mini,WAGON,CA,9,151950.0,16883.33,-3500.0,-2.35
2014,12,4,Ram,CREW CAB,WA,1,37000.0,37000.0,1300.0,3.51
2014,12,4,Mini,HATCHBACK,OH,13,244000.0,18769.23,-6050.0,-2.56
2014,12,4,Smart,HATCHBACK,NY,1,4850.0,4850.0,-725.0,-14.95
2014,12,4,Chevrolet,COUPE,IL,26,124025.0,4770.19,-1200.0,-7.79
2014,12,4,Chevrolet,COUPE,WI,11,91325.0,8302.27,-3600.0,-18.65
2014,12,4,Smart,HATCHBACK,TX,7,52050.0,7435.71,1775.0,3.02
2014,12,4,Chevrolet,COUPE,MO,10,117000.0,11700.0,3525.0,8.32
2014,12,4,Chevrolet,COUPE,FL,43,516150.0,12003.49,-34050.0,-31.7
2014,12,4,Mercedes-Benz,CONVERTIBLE,OH,2,76250.0,38125.0,1550.0,1.69
2014,12,4,Mercedes-Benz,CONVERTIBLE,MI,1,25100.0,25100.0,-1400.0,-5.58
2014,12,4,Bmw,HATCHBACK,NV,1,28300.0,28300.0,-800.0,-2.83
2014,12,4,Bmw,HATCHBACK,WA,1,28100.0,28100.0,-1400.0,-4.98
2014,12,4,Bmw,HATCHBACK,OR,1,25000.0,25000.0,-1600.0,-6.4
2014,12,4,Bmw,HATCHBACK,FL,1,28000.0,28000.0,1500.0,5.36
2014,12,4,Dodge,,TN,4,4100.0,1025.0,125.0,-46.39
2014,12,4,Bmw,SEDAN,HI,1,19500.0,19500.0,-200.0,-1.03
2014,12,4,Bmw,COUPE,WA,4,103200.0,25800.0,-2900.0,-2.88
2014,12,4,Bmw,,WI,3,109125.0,36375.0,1225.0,0.58
2014,12,4,Bmw,,NV,5,193000.0,38600.0,-20500.0,-11.94
2014,12,4,Audi,CONVERTIBLE,NE,1,28000.0,28000.0,0.0,0.0
2014,12,4,Audi,COUPE,TX,4,129450.0,32362.5,-3250.0,-2.73
2014,12,4,Audi,COUPE,NY,1,12500.0,12500.0,-2300.0,-18.4
2014,12,4,Audi,WAGON,WI,1,11900.0,11900.0,-2700.0,-22.69
2014,12,4,Audi,WAGON,PA,5,80500.0,16100.0,-1250.0,-1.03
2014,12,4,Audi,WAGON,NE,1,16000.0,16000.0,450.0,2.81
2014,12,4,Audi,SUV,NJ,1,19700.0,19700.0,850.0,4.31
2014,12,4,Chevrolet,SEDAN,OH,99,563475.0,5691.67,-38825.0,-33.08
2014,12,4,Land Rover,SUV,TN,1,32500.0,32500.0,-1000.0,-3.08
2014,12,4,Jaguar,COUPE,CA,3,114700.0,38233.33,-10700.0,-9.11
2014,12,4,Chevrolet,,TX,22,184450.0,8384.09,-1650.0,-3.25
2014,12,4,Chevrolet,,TN,5,15800.0,3160.0,25.0,-63.93
2014,12,4,Chevrolet,,NY,19,121700.0,6405.26,375.0,-45.81
2014,12,4,Chevrolet,,CA,44,230200.0,5231.82,3650.0,-25.12
2014,12,4,Jaguar,SEDAN,TN,2,68300.0,34150.0,4700.0,8.02
2014,12,4,Ford,MINIVAN,IN,1,10900.0,10900.0,-900.0,-8.26
2014,12,4,Ford,MINIVAN,NE,1,4800.0,4800.0,-1675.0,-34.9
2014,12,4,Ford,MINIVAN,TN,1,9600.0,9600.0,1150.0,11.98
2014,12,4,Ford,MINIVAN,QC,1,1500.0,1500.0,-11750.0,-783.33
2014,12,4,Ford,MINIVAN,ON,1,13800.0,13800.0,-1050.0,-7.61
2014,12,4,Chevrolet,SEDAN,TX,195,1275450.0,6540.77,-78375.0,-24.95
2014,12,4,Ram,MEGA CAB,TX,1,47200.0,47200.0,1300.0,2.75
2014,12,4,Kia,WAGON,CO,1,9500.0,9500.0,-175.0,-1.84
2014,12,4,Kia,WAGON,NJ,3,28400.0,9466.67,-7425.0,-25.13
2014,12,4,Kia,WAGON,MI,6,53100.0,8850.0,-6325.0,-12.31
2014,12,4,Chevrolet,SEDAN,MD,47,315800.0,6719.15,-52125.0,-41.15
2014,12,4,Kia,KOUP,NC,1,8300.0,8300.0,-1075.0,-12.95
2014,12,4,Chevrolet,SEDAN,IL,96,545100.0,5678.12,-37150.0,-12.91
2014,12,4,Kia,KOUP,MI,1,6000.0,6000.0,-3625.0,-60.42
2014,12,4,Kia,KOUP,CA,3,28100.0,9366.67,-750.0,-9.95
2014,12,4,Chevrolet,,AZ,10,46850.0,4685.0,3100.0,-37.32
2014,12,4,Kia,HATCHBACK,IL,1,5600.0,5600.0,-2625.0,-46.88
2014,12,4,,,IL,19,68100.0,3584.21,-7700.0,-34.77
2014,12,4,Kia,HATCHBACK,HI,1,6750.0,6750.0,25.0,0.37
2014,12,4,Hyundai,GENESIS COUPE,OH,2,22800.0,11400.0,-400.0,-2.08
2014,12,4,Hyundai,SUV,IN,2,15600.0,7800.0,-12825.0,-90.64
2014,12,4,Hyundai,SUV,PR,1,10000.0,10000.0,-1000.0,-10.0
2014,12,4,Scion,WAGON,PA,2,20700.0,10350.0,-1475.0,-7.69
2014,12,4,Chevrolet,,NV,10,75650.0,7565.0,-6175.0,-37.59
2014,12,4,Scion,WAGON,NJ,3,34200.0,11400.0,-4550.0,-14.2
2014,12,4,Scion,HATCHBACK,MD,1,10100.0,10100.0,-200.0,-1.98
2014,12,4,Scion,HATCHBACK,MO,2,25750.0,12875.0,200.0,-5.14
2014,12,4,Chevrolet,HATCHBACK,OH,6,34800.0,5800.0,-7875.0,-75.25
2014,12,4,Chevrolet,HATCHBACK,NV,4,17450.0,4362.5,50.0,9.16
2014,12,4,Lexus,HATCHBACK,PA,2,42400.0,21200.0,-1300.0,-3.63
2014,12,4,Lexus,HATCHBACK,CA,6,135300.0,22550.0,11300.0,8.22
2014,12,4,Lexus,CONVERTIBLE,PA,1,16900.0,16900.0,-5100.0,-30.18
2014,12,4,Chevrolet,,VA,7,14275.0,2039.29,-2775.0,-67.48
2014,12,4,Suzuki,SEDAN,MO,1,6500.0,6500.0,1175.0,18.08
2014,12,4,Nissan,WAGON,AZ,1,8000.0,8000.0,2225.0,27.81
2014,12,4,Nissan,WAGON,MD,2,14900.0,7450.0,925.0,6.78
2014,12,4,Nissan,SUV,OR,1,21500.0,21500.0,2300.0,10.7
2014,12,4,Infiniti,G CONVERTIBLE,TX,2,51000.0,25500.0,1600.0,3.23
2014,12,4,Infiniti,G CONVERTIBLE,CA,10,255750.0,25575.0,5950.0,2.22
2014,12,4,Infiniti,G CONVERTIBLE,MO,2,49300.0,24650.0,1500.0,3.17
2014,12,4,Infiniti,G CONVERTIBLE,FL,4,94800.0,23700.0,800.0,0.97
2014,12,4,Chevrolet,CONVERTIBLE,FL,10,213300.0,21330.0,-2700.0,-0.95
2014,12,4,Chevrolet,CONVERTIBLE,CA,8,142050.0,17756.25,-18275.0,-15.97
2014,12,4,Infiniti,G CONVERTIBLE,TN,4,103700.0,25925.0,-4200.0,-4.42
2014,12,4,Infiniti,G COUPE,MO,3,68600.0,22866.67,-1000.0,-1.63
2014,12,4,Infiniti,G COUPE,NJ,7,172650.0,24664.29,350.0,0.17
2014,12,4,Infiniti,G COUPE,OH,2,38200.0,19100.0,-500.0,-1.31
2014,12,4,Infiniti,G COUPE,PA,1,22500.0,22500.0,700.0,3.11
2014,12,4,Infiniti,G COUPE,MD,1,18800.0,18800.0,450.0,2.39
